,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing
,Total - Private households by Household income as a proportion to Area Median Household Income (AMHI)_1,Total - Private households by Household income as a proportion to Area Median Household Income (AMHI)_1,Total - Private households by Household income as a proportion to Area Median Household Income (AMHI)_1,  Households with household income 20% or under of area median household income (AMHI),  Households with household income 20% or under of area median household income (AMHI),  Households with household income 20% or under of area median household income (AMHI),  Households with household income 21% to 50% of AMHI,  Households with household income 21% to 50% of AMHI,  Households with household income 21% to 50% of AMHI,  Households with household income 51% to 80% of AMHI,  Households with household income 51% to 80% of AMHI,  Households with household income 51% to 80% of AMHI,  Households with household income 81% to 120% of AMHI,  Households with household income 81% to 120% of AMHI,  Households with household income 81% to 120% of AMHI,  Households with household income 121% and over of AMHI,  Households with household income 121% and over of AMHI,  Households with household income 121% and over of AMHI,Total - Private households by Household income as a proportion to Area Median Household Income (AMHI)_1,Total - Private households by Household income as a proportion to Area Median Household Income (AMHI)_1,Total - Private households by Household income as a proportion to Area Median Household Income (AMHI)_1,  Households with household income 20% or under of area median household income (AMHI),  Households with household income 20% or under of area median household income (AMHI),  Households with household income 20% or under of area median household income (AMHI),  Households with household income 21% to 50% of AMHI,  Households with household income 21% to 50% of AMHI,  Households with household income 21% to 50% of AMHI,  Households with household income 51% to 80% of AMHI,  Households with household income 51% to 80% of AMHI,  Households with household income 51% to 80% of AMHI,  Households with household income 81% to 120% of AMHI,  Households with household income 81% to 120% of AMHI,  Households with household income 81% to 120% of AMHI,  Households with household income 121% and over of AMHI,  Households with household income 121% and over of AMHI,  Households with household income 121% and over of AMHI
Geography,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status
  Saint-Adrien-d'Irlande MÉ (2431095) 00000 (  0.0%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Saint-Jean-de-Brébeuf MÉ (2431100) 00000 (  2.4%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Kinnear's Mills MÉ (2431105) 00000 (  0.0%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  East Broughton MÉ (2431122) 00000 (  3.2%),35,35,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,230,230,0,0,0,0,80,80,0,75,75,0,25,25,0,45,45,0
  Sacré-Coeur-de-Jésus PE (2431130) 00000 (  5.6%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Saint-Pierre-de-Broughton MÉ (2431135) 00000 (  2.0%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Saint-Jacques-de-Leeds MÉ (2431140) 00000 (  2.5%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Saint-Ferdinand MÉ (2432013) 00000 (  4.2%),20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,60,60,0,50,50,0,25,25,0,25,25,0
  Sainte-Sophie-d'Halifax MÉ (2432023) 00000 (  0.0%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Princeville V (2432033) 00000 (  2.5%),40,40,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,880,875,35,35,30,30,195,195,0,280,280,0,205,205,0,160,160,0
  Plessisville V (2432040) 00000 (  2.4%),125,125,0,20,20,0,65,65,0,20,20,0,15,15,0,0,0,0,1185,1185,50,0,0,0,370,370,40,305,305,0,275,275,0,220,220,0
  Plessisville PE (2432045) 00000 (  1.9%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,35,35,0,20,20,0,20,20,0,0,0,0
  Saint-Pierre-Baptiste PE (2432050) 00000 (  1.6%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Inverness MÉ (2432058) 00000 (  6.6%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Lyster MÉ (2432065) 00000 (  6.9%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,15,0,0,0,20,20,0,45,45,0,40,40,0,30,30,0
  Laurierville MÉ (2432072) 00000 (  1.4%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,10,0,0,0,25,25,0,15,15,0,0,0,0,0,0,0
  Notre-Dame-de-Lourdes PE (2432080) 00000 (  4.8%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Villeroy MÉ (2432085) 00000 (  2.0%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0
  Saint-Sylvestre MÉ (2433007) 00000 (  3.7%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0
  Sainte-Agathe-de-Lotbinière MÉ (2433017) 00000 (  5.5%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,45,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0
  Saint-Patrice-de-Beaurivage MÉ (2433025) 00000 (  2.7%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,20,20,0,35,35,0,15,15,0,0,0,0
  Saint-Narcisse-de-Beaurivage PE (2433030) 00000 (  1.8%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,15,15,0,25,25,0,20,20,0,25,25,0
  Saint-Gilles MÉ (2433035) 00000 (  6.9%),35,35,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,165,155,0,0,0,0,60,60,0,40,40,0,25,25,0,35,35,0
  Dosquet MÉ (2433040) 00000 (  0.9%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,20,20,0,20,20,0
  Saint-Agapit MÉ (2433045) 00000 (  2.7%),25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,435,0,0,0,0,145,145,0,125,125,0,100,100,0,60,60,0
  Saint-Flavien MÉ (2433052) 00000 (  4.8%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140,0,0,0,0,35,35,0,65,65,0,0,0,0,20,20,0
  Laurier-Station VL (2433060) 00000 (  3.2%),25,25,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,325,325,15,0,0,0,95,95,0,85,85,0,80,80,0,55,55,0
  Saint-Janvier-de-Joly MÉ (2433065) 00000 (  3.0%),15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,40,40,0,0,0,0,0,0,0,15,15,0
  Val-Alain MÉ (2433070) 00000 (  2.0%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,10,10,0,0,0,0,25,25,0,20,20,0
  Saint-Édouard-de-Lotbinière PE (2433080) 00000 (  2.3%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,30,30,0,20,20,0,15,15,0,25,25,0
  Notre-Dame-du-Sacré-Coeur-d'Issoudun PE (2433085) 00000 (  1.1%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0
  Saint-Apollinaire MÉ (2433090) 00000 (  2.2%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,700,30,20,20,20,205,205,0,215,215,0,170,170,0,95,95,0
  Saint-Antoine-de-Tilly MÉ (2433095) 00000 (  5.1%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,25,25,0,15,15,0,30,30,0,0,0,0
  Sainte-Croix MÉ (2433102) 00000 (  2.1%),40,40,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,280,275,35,15,0,0,80,80,25,80,80,0,55,55,0,45,45,0
  Lotbinière MÉ (2433115) 00000 (  3.9%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,15,15,0,25,25,0,0,0,0,0,0,0
  Leclercville MÉ (2433123) 00000 (  3.6%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Neuville V (2434007) 00000 (  2.8%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,25,0,0,0,90,90,0,75,75,0,40,40,0,0,0,0
  Pont-Rouge V (2434017) 00000 (  1.9%),65,60,0,20,20,0,35,35,0,0,0,0,0,0,0,0,0,0,870,860,20,25,15,0,290,290,0,230,230,0,210,210,0,115,115,0
  Donnacona V (2434025) 00000 (  2.1%),125,120,0,0,0,0,100,90,0,15,15,0,0,0,0,0,0,0,1020,995,50,40,0,0,310,310,40,375,375,0,170,170,0,130,130,0
  Cap-Santé V (2434030) 00000 (  2.4%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,0,0,0,0,65,65,0,45,45,0,25,25,0,20,20,0
  Saint-Basile V (2434038) 00000 (  3.3%),30,30,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,220,215,0,0,0,0,85,80,0,60,60,0,40,40,0,35,35,0
  Portneuf V (2434048) 00000 (  3.0%),45,45,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,340,340,0,0,0,0,100,100,0,100,100,0,90,90,0,50,50,0
  Deschambault-Grondines MÉ (2434058) 00000 (  3.4%),20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,20,0,0,0,80,80,20,70,70,0,50,50,0,40,40,0
  Saint-Gilbert PE (2434060) 00000 (  0.0%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Saint-Marc-des-Carrières V (2434065) 00000 (  1.8%),40,40,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,360,355,25,0,0,0,135,135,20,70,70,0,100,100,0,40,40,0
  Saint-Casimir MÉ (2434078) 00000 (  2.3%),25,25,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,145,145,0,0,0,0,35,35,0,40,40,0,25,25,0,35,35,0
  Saint-Thuribe PE (2434085) 00000 (  2.9%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Saint-Ubalde MÉ (2434090) 00000 (  9.8%),30,30,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,30,30,0,45,45,0,20,20,0,0,0,0
  Saint-Alban MÉ (2434097) 00000 (  8.8%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,40,40,0,30,30,0,0,0,0,0,0,0
  Sainte-Christine-d'Auvergne MÉ (2434105) 00000 (  2.7%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Saint-Léonard-de-Portneuf MÉ (2434115) 00000 (  4.9%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,35,35,0,45,45,0,0,0,0,0,0,0
  Lac-Sergent V (2434120) 01010 ( 13.4%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Saint-Raymond V (2434128) 00000 (  4.5%),75,70,0,0,0,0,50,45,0,0,0,0,0,0,0,0,0,0,935,925,25,35,25,20,370,370,0,270,270,0,140,140,0,125,125,0
  Rivière-à-Pierre MÉ (2434135) 01010 ( 16.1%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Lac-Blanc NO (2434902) 09999 (  0.0%),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
  Linton NO (2434904) 09999 (100.0%),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
  Lac-Lapeyrère NO (2434906) 09999 (  0.0%),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
  Notre-Dame-de-Montauban MÉ (2435005) 01000 (  9.3%),15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,15,15,0,20,20,0
  Lac-aux-Sables PE (2435010) 00010 ( 12.9%),15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,110,20,0,0,0,50,50,20,30,30,0,0,0,0,20,20,0
  Saint-Adelphe PE (2435015) 00000 (  4.6%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,15,15,0,0,0,0,15,15,0
  Saint-Séverin PE (2435020) 00000 (  2.5%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
  Saint-Tite V (2435027) 00000 (  4.5%),130,130,0,0,0,0,65,65,0,25,25,0,25,25,0,15,15,0,580,580,20,0,0,0,170,170,20,130,130,0,140,140,0,125,125,0
  Hérouxville PE (2435035) 00000 (  1.9%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,20,20,0,15,15,0,0,0,0
  Grandes-Piles VL (2435040) 00000 (  4.8%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
  Saint-Roch-de-Mékinac PE (2435045) 00010 ( 10.9%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sainte-Thècle MÉ (2435050) 00000 (  3.5%),35,30,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,260,260,0,0,0,0,95,95,0,65,65,0,40,40,0,65,65,0
  Trois-Rives MÉ (2435055) 01010 ( 17.0%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Lac-Masketsi NO (2435902) 09999 (  0.0%),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
  Lac-Normand NO (2435904) 09999 ( 71.4%),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
  Rivière-de-la-Savane NO (2435906) 05999 (100.0%),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
  Lac-Boulé NO (2435908) 09999 (  0.0%),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
  Shawinigan V (2436033) 00000 (  3.5%),795,775,25,45,30,15,575,575,0,100,100,0,40,40,0,35,35,0,10095,9995,625,375,280,255,3120,3115,370,2535,2535,0,2260,2260,0,1805,1805,0
  Trois-Rivières V (2437067) 00000 (  3.0%),2400,2365,235,250,230,100,1455,1440,130,380,380,0,225,225,0,95,95,0,27860,27380,1825,1250,860,740,7830,7745,1090,7645,7640,0,6165,6165,0,4970,4970,0
  Sainte-Anne-de-la-Pérade MÉ (2437205) 00000 (  4.8%),40,40,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,190,190,0,0,0,0,55,55,0,40,40,0,50,50,0,40,40,0
  Batiscan MÉ (2437210) 00000 (  5.0%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0
  Sainte-Geneviève-de-Batiscan PE (2437215) 00000 (  4.0%),20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,20,20,0,0,0,0,15,15,0,20,20,0
  Champlain MÉ (2437220) 00000 (  2.8%),30,30,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,140,140,0,0,0,0,20,20,0,50,50,0,20,20,0,45,45,0
  Saint-Luc-de-Vincennes MÉ (2437225) 00000 (  4.8%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Saint-Maurice PE (2437230) 00000 (  1.5%),20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,220,0,0,0,0,70,70,0,70,70,0,50,50,0,25,25,0
  Notre-Dame-du-Mont-Carmel PE (2437235) 00000 (  2.1%),20,20,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,285,285,0,0,0,0,85,85,0,75,75,0,65,65,0,55,55,0
  Saint-Narcisse PE (2437240) 00000 (  4.3%),30,30,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,175,175,0,0,0,0,35,35,0,55,55,0,40,40,0,45,45,0
  Saint-Stanislas MÉ (2437245) 00000 (  4.5%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,0,0,0,0,30,30,0,25,25,0,35,35,0,25,25,0
  Saint-Prosper-de-Champlain MÉ (2437250) 00000 (  1.6%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0
  Saint-Sylvère MÉ (2438005) 00000 (  3.4%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0
  Bécancour V (2438010) 00000 (  2.5%),190,190,20,30,30,0,145,145,0,0,0,0,0,0,0,0,0,0,1300,1300,45,40,35,35,445,445,0,380,380,0,225,225,0,215,215,0
  Sainte-Marie-de-Blandford MÉ (2438015) 00000 (  5.6%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Lemieux MÉ (2438020) 00000 (  3.3%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0
  Manseau MÉ (2438028) 00000 (  2.0%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
  Sainte-Françoise MÉ (2438035) 00000 (  3.5%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sainte-Sophie-de-Lévrard PE (2438040) 00000 (  3.3%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0
  Fortierville MÉ (2438047) 00000 (  3.9%),25,25,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
  Parisville PE (2438055) 00000 (  0.0%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sainte-Cécile-de-Lévrard PE (2438060) 00000 (  0.0%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Saint-Pierre-les-Becquets MÉ (2438065) 00000 (  0.8%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,25,25,0,0,0,0,30,30,0,20,20,0
  Deschaillons-sur-Saint-Laurent MÉ (2438070) 00000 (  1.7%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,25,25,0,15,15,0,30,30,0,25,25,0
  Saints-Martyrs-Canadiens PE (2439005) 01010 ( 15.4%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Ham-Nord CT (2439010) 00000 (  5.8%),20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,30,30,0,20,20,0,20,20,0
  Notre-Dame-de-Ham MÉ (2439015) 00000 (  2.1%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Saint-Rémi-de-Tingwick MÉ (2439020) 00000 (  8.5%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Tingwick MÉ (2439025) 00000 (  5.4%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,40,40,0,15,15,0,20,20,0,10,10,0
  Chesterville MÉ (2439030) 00000 (  4.4%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0
  Sainte-Hélène-de-Chester MÉ (2439035) 00000 (  0.0%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Saint-Norbert-d'Arthabaska MÉ (2439043) 00000 (  0.8%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,20,20,0,25,25,0,15,15,0,0,0,0
  Saint-Christophe-d'Arthabaska PE (2439060) 00000 (  1.7%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,45,45,0,0,0,0,0,0,0,20,20,0
  Victoriaville V (2439062) 00000 (  2.3%),585,570,35,30,30,15,335,325,20,135,135,0,45,45,0,35,35,0,8305,8235,425,305,240,230,2540,2535,195,2375,2375,0,1675,1675,0,1405,1405,0
  Warwick V (2439077) 00000 (  2.2%),55,55,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,620,620,30,35,35,25,210,210,0,160,160,0,140,140,0,80,80,0
  Saint-Albert MÉ (2439085) 00000 (  3.0%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,30,30,0,20,20,0,25,25,0,30,30,0
  Sainte-Élizabeth-de-Warwick MÉ (2439090) 00000 (  0.0%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Kingsey Falls V (2439097) 00000 (  1.5%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,0,0,0,0,60,60,0,35,35,0,50,50,0,0,0,0
  Sainte-Séraphine PE (2439105) 00000 (  6.3%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sainte-Clotilde-de-Horton MÉ (2439117) 00000 (  2.5%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0
  Saint-Samuel MÉ (2439130) 00000 (  1.2%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,35,35,0,15,15,0,0,0,0,0,0,0
  Saint-Valère MÉ (2439135) 00000 (  3.1%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0
  Saint-Rosaire PE (2439145) 00000 (  3.3%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,15,15,0,0,0,0,10,10,0
  Daveluyville V (2439152) 00000 (  3.2%),75,75,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,230,230,15,15,15,0,75,75,0,50,50,0,45,45,0,45,45,0
  Maddington Falls MÉ (2439165) 00000 (  0.0%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,45,0,0,0,0,15,15,0,20,20,0,0,0,0,0,0,0
  Saint-Louis-de-Blandford MÉ (2439170) 00000 (  9.1%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Ham-Sud MÉ (2440005) 00919 ( 11.1%),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
  Saint-Adrien MÉ (2440010) 00000 (  6.8%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0
  Wotton MÉ (2440017) 00000 (  3.9%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,30,30,0,20,20,0,20,20,0,0,0,0
  Saint-Camille CT (2440025) 00000 (  3.8%),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
